motion_file,primary_label,secondary_label,top_level_label,descriptions
00781_annotations.json,runningForward,,running,"[""A person is jogging forwards, arms bent, hands at chest level."", ""A person runs forward."", ""A person is running a few steps and stops."", ""A person performing a short sprint""]"
00782_annotations.json,runningForward,,running,"[""Subject runs forward."", ""A standing person takes five running steps forward and comes to rest again."", ""a person jogs forwards some steps"", ""A person is running forward.""]"
00783_annotations.json,runningForward,,running,"[""The subject is walking fast and doing 4 steps while walking."", ""A person runs a few meters""]"
00784_annotations.json,runningForward,,running,"[""A person runs to the forward direction.""]"
00785_annotations.json,runningForward,,running,"[""A person jogs briefly then stops."", ""A person joggs forwards."", ""Someone is jogging 4 steps forward starting with the right leg."", ""A person performs a short sprint"", ""someone starts running straightforwards and stops after five steps.""]"
00786_annotations.json,runningForward,,running,"[""a person jogs a few steps""]"
00787_annotations.json,runningForward,,running,"[""A person jogs forward"", ""human jogs forward"", ""a person is jogging forward."", ""a person jogs for a few meters""]"
00788_annotations.json,runningForward,,running,"[""A person runs"", ""Someone is trying to walk fast 4 steps starting with the right leg and then stopping.""]"
00789_annotations.json,walkingTurnToLeft,,walkingTurn,"[""a person walks a quarter leftwards circle"", ""human performs a bending walking motion to the left""]"
00790_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person turns left."", ""A person walks a left turn of 90 degrees while looking down.""]"
00791_annotations.json,walkingTurnToLeft,,walkingTurn,"[""Person walking to the left"", ""human goes in a quater circle counterclockwise starting with left""]"
00792_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person walks a ninety degree curve to the left.""]"
00793_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person walks forward while turning to the left"", ""Subject walks in quarter circle counterclockwise.""]"
00794_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person takes a left turn."", ""A person walks a 90 degree turn to the left."", ""a person walks to the left in a quater circle""]"
00795_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person slowly walks anti-clockwise for one quarter of a rotation."", ""Some walks a left turn"", ""Someone is doing a left turn starting with the left leg."", ""A person is walking in a left turn."", ""Somebody walks a quarter circle anticlockwise.""]"
00796_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person turns left."", ""A person moves to the left."", ""A human is walking a quarter of a circle to its left.""]"
00797_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person walking in a curve to the left."", ""a person walks a left turn of 90 degrees""]"
00798_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person turns left.""]"
00799_annotations.json,walkingTurnToRight,,walkingTurn,"[""A persons walks in a quarter circle."", ""A persons does a 90\u00b0 right urn in five steps"", ""A person walks a quarter circle to the right.""]"
00800_annotations.json,walkingTurnToRight,,walkingTurn,"[""A human walks a quarter circle clockwise"", ""a person walks to the right performing a quarter circle"", ""The human perfoms a right turn""]"
00801_annotations.json,walkingTurnToRight,,walkingTurn,"[""A human turning right""]"
00802_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person walks a quarter circle clockwise with 4 steps.""]"
00803_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person performs a semi-circular movement."", ""Someone walks forward and does a right turn."", ""A human performs a 90\u00b0 right curve"", ""a person walks 90 degrees to the right performing a quarter circle""]"
00804_annotations.json,walkingTurnToRight,,walkingTurn,"[""the person is first walking ahead and then turning to the right"", ""A person walks to the right""]"
00805_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person walks forward while gradually turning to the right."", ""a person walks to the right in a quarter circle""]"
00806_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person turns right."", ""Someone is walking a quarter circle to the right.""]"
00807_annotations.json,walkingTurn,,walkingTurn,"[""A person moves in a slow walk around a corner""]"
00808_annotations.json,walkingTurn180ToRight,,walkingTurn,"[""A human is making a 180 degrees turn."", ""a person walks forwards a few steps and then turns 180 degrees to the right and walks back a few meters again""]"
00809_annotations.json,walkingTurn180,,walkingTurn,"[""Subject walks forward one step then spins around and walks back."", ""Somebody turns swinging around.""]"
00810_annotations.json,walkingTurn180,,walkingTurn,"[""A person walks two steps forward, turns 180 degree on the left foot, and walks two steps backward.""]"
00811_annotations.json,walkingTurn180,,walkingTurn,"[""A person walking forwards, turning on the right food and walking back"", ""A Person is walking forward than rotates 180 degree on it's right foot and walks back to it's starting Position.""]"
00812_annotations.json,walkingTurn180,,walkingTurn,"[""walking with turn at end"", ""A person takes two steps, turns 180 degrees and takes two steps back to the initial position."", ""Someone is walking forward starting with the left leg 2 steps, then turning around his right side facing backwards and doing another 2 steps."", ""Slowly walking and Turning on one foot"", ""A person moves forward and rotates 180 degrees on his right foot."", ""A person walks 2 steps forward then turns around while walking and walks another 2 steps forward in the other direction."", ""A human walks 2 steps on one line, then turns on its right foot and walks back to the spot where it started."", ""a person walks forward takes a 180 degree turn to the right and walks some more steps"", ""A person takes two big steps forwards, swings around 180\u00b0 and takes two big steps backward"", ""A person makes a sharp turn.""]"
00813_annotations.json,walkingTurn180ToRight,,walkingTurn,"[""A person walking forwards, then turning on the right foot and walking back again."", ""a person walks two steps forwards then turn 180 degrees to the right and walks forward again""]"
00814_annotations.json,walkingTurn180ToRight,,walkingTurn,"[""Person is walking and than walking back"", ""A human performs a fast 180\u00b0 turn on the right foot after walking forward"", ""a person walks forwards a few steps then turns 180 degrees to the right on the right foot and keeps walking"", ""The human walks a couple of steps turn around and walks back"", ""180 degree left heel turn"", ""someone walks straightforwards and turn around with one foot, and walks back."", ""Somebody turns swinging around.""]"
00815_annotations.json,walkingTurn180ToRight,,walkingTurn,"[""A person walks 2 steps forward, turns 180 degrees on the right foot and walks again 2 steps forward."", ""A person does a few steps and turns on his right foot."", ""A person is walking and then turning around by 180\u00b0 to the right and then walking back.""]"
00816_annotations.json,walkingTurn180,,walkingTurn,"[""A person goes two steps forward, turns around and goes back.""]"
00817_annotations.json,walkingTurn180ToRight,,walkingTurn,"[""A person walks forward, turns on the spot and walks back."", ""a person walks forwards a few steps then turns 180 degrees to the right and keeps walking""]"
00818_annotations.json,walkingTurn180,,walkingTurn,"[""a person is doing a u-turn while walking."", ""a person walks two steps then turn 180 degress and keeps on walking"", ""A person takes two steps, performs a turn of 180 degrees and takes another two steps.""]"
00819_annotations.json,walkingTurn180ToLeft,,walkingTurn,"[""A person walks forwards, turns around to the left and then walks forward again."", ""A human is performing a tight 180\u00b0 turn on the left foot"", ""Somebody rotates half a circle anticlockwise""]"
00820_annotations.json,walkingTurn180,,walkingTurn,"[""A person walks 2 steps forward, turns 180 degrees on the left foot and walks again 2 steps forward.""]"
00821_annotations.json,walkingTurn180,,walkingTurn,"[""A person walks two steps, turns around and walks another two steps."", ""A person walks a few steps forward and turns 180 degrees and takes another step forward""]"
00822_annotations.json,walkingTurn180,,walkingTurn,"[""A person walks 2 steps forward, turns 180 degrees on the left foot and walks again 2 steps forward.""]"
